id,name,artist_ids,artists,aritsts_mean_popularity,artists_followers_combined,release_date,explicit,key,mode,loudness,tempo,time_signature,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,popularity
7s0FCUlKnSFjFPzcIJmkwo,Waterfalls Coming Out Your Mouth,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,1,11,0,-7.139,149.004,4,161790,0.649,0.553,0.034,0.194,0.000553,0.178,0.322,65
7jbDqjzkpjfUytnqG6zxO3,It’s All So Incredibly Loud,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,1,0,-13.28,106.989,4,259060,0.394,0.278,0.033,0.598,0.169,0.0689,0.121,56
5GWdbUP56UBrpkkWpitLTG,((home movie: rockets)),['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,0,1,-13.43,119.86,4,60123,0.397,0.275,0.0363,0.0438,0.156,0.437,0.122,46
26E2fb3lp8MUEHq1WagF5f,Domestic Bliss,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,1,9,0,-10.922,114.994,4,198035,0.657,0.357,0.0699,0.708,8.28e-06,0.0803,0.336,56
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,11,1,-6.9,80.87,4,238805,0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531,91
2FmYw5jOjsj5dHZdWK0vXq,((home movie: shoes on)),['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,2,1,-23.676,110.774,4,31447,0.407,0.039,0.0518,0.987,0.000638,0.0341,0.367,47
1yOc6FBOVD6zBwOMxiSEEv,Helium,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,4,1,-16.036,96.516,4,328232,0.289,0.307,0.0452,0.854,0.275,0.255,0.0477,59
32zkKx35Et6A515oZKxDkD,Life Itself,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,0,1,1,-6.219,111.988,4,281407,0.699,0.67,0.0347,0.0147,0.22,0.356,0.556,65
1LPGwuFgIzbJoShfDdw7MY,Youth,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,0,9,0,-7.765,96.017,4,230693,0.648,0.718,0.0298,0.129,0.00156,0.112,0.785,71
4vcoNCrTtunmJ9q8srpVly,Season 2 Episode 3,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,0,5,0,-7.833,147.986,4,243509,0.742,0.289,0.115,0.543,4.57e-05,0.228,0.71,61
5C5gvDZsl6d8bh89URfKHr,Pork Soda,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,1,7,1,-7.828,96.001,4,253831,0.698,0.664,0.0778,0.121,0.00131,0.331,0.623,65
5o4znEHwozOHIgHoWAllnr,Mama's Gun,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,0,6,0,-10.158,90.014,4,266747,0.46,0.314,0.0267,0.699,4.03e-06,0.122,0.216,57
7GHqPV9RCRofSXh68htAkg,Cane Shuga,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,0,5,0,-5.661,136.055,4,196570,0.796,0.794,0.0386,0.536,0.29,0.0896,0.853,59
3pd68iZ0W9KKKRsxMu9zzD,[Premade Sandwiches],['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,1,6,1,-24.461,127.276,4,36254,0.767,0.324,0.743,0.629,0.0,0.28,0.909,44
0rRjGruFonCGOt0S5zAJNQ,The Other Side Of Paradise,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,1,11,0,-7.634,128.012,4,320654,0.689,0.338,0.0629,0.349,5.7e-05,0.0649,0.568,72
37adYGaYaAWTGhBaOzX4Fh,Take A Slice,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,1,9,1,-7.0,151.97,4,229718,0.623,0.661,0.1,0.0212,0.000229,0.267,0.63,69
3ApAsbQP7d5GlFwwdExaTY,Poplar St,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,0,4,0,-7.802,68.985,4,262540,0.575,0.446,0.0296,0.247,0.00567,0.137,0.259,63
6prvUr8l3t7x5GY7heQb5w,Agnes,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2016-08-26,1,1,0,-8.949,165.033,4,271673,0.55,0.518,0.0246,0.0162,0.0286,0.114,0.233,59
48KSlIKpiGGMiwmnTqumyg,Flip,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,11,0,-9.405,128.009,4,222840,0.648,0.55,0.0421,0.0811,0.00184,0.0864,0.34,50
63OC8cNa4ZnFB3bbvbWCOc,Black Mambo,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,0,0,-10.707,79.954,4,248920,0.675,0.409,0.0423,0.294,0.000596,0.119,0.308,63
7jO2B8Xgfu7D9vj60XiG7Y,Pools,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,0,1,-8.647,105.072,4,288733,0.676,0.645,0.0393,0.147,0.000173,0.125,0.226,58
1gk3FhAV07q9Jg77UxnVjX,Gooey,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,11,0,-13.424,183.114,4,289307,0.487,0.369,0.0406,0.736,3.75e-05,0.0925,0.106,72
4u6LVtyt1213plg3CLTei7,Walla Walla,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,4,0,-8.297,185.965,4,217173,0.472,0.612,0.0735,0.000156,0.0267,0.475,0.561,48
1qd9CZOnQCbNCV6S0wZjjm,Intruxx,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,4,0,-12.947,130.099,4,169333,0.412,0.336,0.0328,0.801,0.944,0.341,0.0358,45
0Zg4tjgfqw9qzq7lXX2sUM,Hazey,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,1,1,1,-10.773,89.993,4,265893,0.651,0.503,0.0381,0.00297,0.00783,0.112,0.398,57
754wVXWrtf1X3ZHQOFFsnR,Toes,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,1,0,-12.322,72.978,4,254640,0.639,0.347,0.0421,0.406,0.000268,0.215,0.247,61
6BtC99zhdbWXPGgEOXTTvw,Wyrd,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,1,1,-10.205,155.944,4,245547,0.553,0.592,0.113,0.0692,0.0148,0.336,0.189,47
4Qw1VBxYRX2ieU9CADu8Co,Cocoa Hooves,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,2,0,-13.868,133.973,4,271907,0.53,0.275,0.0349,0.46,1.12e-05,0.0729,0.0698,54
0UOhDLdtBHzNierCZxlEvL,JDNT,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2014-06-03,0,4,0,-12.252,148.967,4,263667,0.49,0.495,0.0338,0.173,0.0,0.0794,0.23,46
7EddPP8ev2m39vyG4hf8Tr,Dreamland,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,0,8,1,-11.509,141.97,5,203492,0.253,0.352,0.0357,0.883,0.00191,0.0668,0.099,31
6f8SWxaqp6qppK2ad6NrEL,Tangerine,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,0,9,0,-5.948,149.941,4,200584,0.845,0.583,0.0773,0.114,0.000536,0.1,0.842,31
42HeiOUyKfihYER8j0fgdw,Hot Sugar,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,0,0,0,-9.456,88.616,4,234866,0.705,0.487,0.0587,0.0837,0.028,0.303,0.34,30
3fvCSBcInkxVilVcn7Wgg1,Space Ghost Coast To Coast,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,1,8,1,-9.901,100.977,4,187384,0.903,0.529,0.0623,0.105,0.00255,0.138,0.353,31
7CHelZFdG67KvsIfXlFiMh,Tokyo Drifting,"['4yvcSjfu4PC0CYQyLy4wSq', '6fxyWrfmjcbj5d12gXeiNV']","['Glass Animals', 'Denzel Curry']",74.0,4556788.76,2021-09-09,1,8,0,-9.874,128.905,4,216822,0.715,0.438,0.0575,0.12,0.000139,0.107,0.418,31
1sEVBC1D6iLIm7RIwEel7C,Melon and the Coconut,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,1,4,1,-15.02,87.831,4,148706,0.554,0.354,0.0489,0.976,0.674,0.305,0.298,27
4c3ORntbG04PMGGucgwiLw,Your Love (Déjà Vu),['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,0,7,1,-7.168,108.004,4,234372,0.851,0.663,0.0532,0.0167,0.363,0.103,0.605,31
4qclHm5Mir9C4Pyn3ZRIRc,Waterfalls Coming Out Your Mouth,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,1,11,0,-7.139,149.004,4,161790,0.649,0.553,0.034,0.194,0.000553,0.178,0.322,31
4K8Dy2rx6TXJZdHMjBBVce,It’s All So Incredibly Loud,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,0,1,0,-13.28,106.989,4,259060,0.394,0.278,0.033,0.598,0.169,0.0689,0.121,29
2KV8SQajfw1aRI057Fu60Q,((home movie: rockets)),['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,0,0,1,-13.43,119.86,4,60123,0.397,0.275,0.0363,0.0438,0.156,0.437,0.122,24
2obTmJzxgLZ2rxwb8zX6te,Domestic Bliss,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,1,9,0,-10.922,114.994,4,198035,0.657,0.357,0.0699,0.708,8.28e-06,0.0803,0.336,29
4TPrUBWVY8y0X5RCh4QDfJ,Heat Waves,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,0,11,1,-6.9,80.87,4,238805,0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531,32
0OskimdHskLA25S5G0h2fX,((home movie: shoes on)),['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,0,2,1,-23.676,110.774,4,31447,0.406,0.0484,0.0539,0.986,0.000758,0.0341,0.29,24
5Q1RHjYvlDjJjkqYh20Tb5,Helium,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,0,4,1,-16.036,91.429,4,328232,0.272,0.307,0.047,0.854,0.275,0.255,0.0476,28
6IbCvfmmICEEAyDwQ9zcbt,I Don't Wanna Talk (I Just Wanna Dance),['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-09-09,1,7,1,-6.228,131.966,4,195191,0.703,0.624,0.0364,0.0156,5.53e-05,0.299,0.808,65
6rJi5iSxV2PzJOhmI5vhIn,Tangerine,"['4yvcSjfu4PC0CYQyLy4wSq', '4kIwETcbpuFgRukE8o7Opx']","['Glass Animals', 'Arlo Parks']",70.0,3221387.3200000003,2021-09-09,0,9,0,-6.61,150.004,4,207119,0.849,0.581,0.0561,0.093,0.00133,0.177,0.801,29
6qkAwz2t6FsegByBQ0peeP,Space Ghost Coast To Coast,"['4yvcSjfu4PC0CYQyLy4wSq', '58hqTaCiqGrMsNmmm3qL7w']","['Glass Animals', 'Bree Runway']",67.0,2957337.46,2021-09-09,1,8,1,-9.244,100.952,4,175870,0.828,0.518,0.0811,0.0481,6.98e-05,0.107,0.292,38
3Che0Dm9dlytqujcprVAwE,Heat Waves,"['4yvcSjfu4PC0CYQyLy4wSq', '6ASri4ePR7RlsvIQgWPJpS']","['Glass Animals', 'iann dior']",74.5,4145939.9,2021-09-09,0,8,0,-5.077,80.813,4,175302,0.655,0.716,0.0897,0.476,0.0,0.479,0.521,70
1h2AvjqgWC6hakpbGJUb7Z,Heat Waves,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-03-21,0,11,1,-6.9,80.87,4,238805,0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531,48
1K2RnVhm3eauKnA8PAcPu1,Heat Waves - Slowed,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-03-21,0,9,1,-9.965,147.099,4,262248,0.633,0.55,0.0924,0.649,0.000363,0.147,0.333,73
1UzjAQzvZcH19r3pUdeDQe,Heat Waves - Oliver Heldens Remix,"['4yvcSjfu4PC0CYQyLy4wSq', '5nki7yRhxgM509M5ADlN1p']","['Glass Animals', 'Oliver Heldens']",73.0,3576960.9000000004,2021-03-21,0,11,1,-6.159,128.008,4,243537,0.714,0.782,0.0324,0.0663,0.000817,0.111,0.266,32
0OarfeYjBeUye4VWaIz7cj,Heat Waves - Riton Remix,"['4yvcSjfu4PC0CYQyLy4wSq', '7i9j813KFoSBMldGqlh2Z1']","['Glass Animals', 'Riton']",71.5,2955291.85,2021-03-21,0,8,0,-4.911,109.999,4,160295,0.726,0.877,0.04,0.214,0.0631,0.25,0.452,28
1jZKQmqjLtAAYrbH3w3um7,Heat Waves - Diplo Remix,"['4yvcSjfu4PC0CYQyLy4wSq', '5fMUXHkw8R8eOP2RNVYEZX']","['Glass Animals', 'Diplo']",77.0,4873607.0600000005,2021-03-21,0,11,1,-7.187,137.075,4,141898,0.568,0.565,0.338,0.116,0.0,0.428,0.403,29
6gYTLVkIdpSdw2tX4Z1jQm,Heat Waves - Sonny Fodera Remix,"['4yvcSjfu4PC0CYQyLy4wSq', '39B7ChWwrWDs7zXlsu3MoP']","['Glass Animals', 'Sonny Fodera']",69.0,2972026.8600000003,2021-03-21,0,9,1,-7.493,125.007,4,191538,0.609,0.869,0.0347,0.0513,0.00571,0.254,0.662,26
0Hd19dBJpunenfbNXTRh6c,Heat Waves - Shakur Ahmad Remix,"['4yvcSjfu4PC0CYQyLy4wSq', '2AH7NRIWkddZkdpyiFuR8S']","['Glass Animals', 'Shakur Ahmad']",53.5,2880264.3800000004,2021-03-21,0,1,0,-7.198,99.991,4,198095,0.762,0.592,0.0795,0.264,1.33e-05,0.151,0.487,27
7GyQCnXcO9d1IQCqx1KOcJ,Heat Waves - Live,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-03-21,1,8,0,-6.124,82.106,4,302913,0.417,0.884,0.118,0.216,5.09e-06,0.976,0.503,34
1Xhi9O8CVwAW5R19ylLrMg,Heat Waves - Stripped Back,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2021-03-21,0,6,0,-10.516,150.603,4,194107,0.588,0.266,0.0861,0.923,0.0,0.0882,0.385,33
7sc6s7JYr53wn2zBF2Fg1R,Therapy Session,"['3hcs9uc56yIGFCSy9leWe7', '3DiDSECUqqY1AuBP8qtaIa']","['Lil Durk', 'Alicia Keys']",82.0,13241497.12,2023-05-26,0,2,1,-15.647,140.775,1,87751,0.655,0.144,0.917,0.409,0.0,0.275,0.271,75
6KlqjCLNImX7W9zYt2Xa7D,Pelle Coat,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,10,1,-8.859,143.962,4,253739,0.747,0.565,0.096,0.00368,0.0,0.104,0.395,80
6T7FXSuXykeGktMLGp8WgE,All My Life (feat. J. Cole),"['3hcs9uc56yIGFCSy9leWe7', '6l3HvQ5sa6mXTsMTB19rO5']","['Lil Durk', 'J. Cole']",87.0,22659963.450000003,2023-05-26,1,3,1,-5.881,142.974,4,223879,0.787,0.57,0.225,0.0449,0.0,0.135,0.733,84
45ei5A1TycXr9ZsWaFZiuT,Never Again,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,1,0,-9.039,128.969,4,139840,0.727,0.497,0.145,0.0237,0.0,0.158,0.256,77
1Q33JSvyx8OTTwafwCNVl8,Put Em On Ice,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,1,1,-8.856,132.988,4,123200,0.763,0.481,0.114,0.00409,0.0,0.116,0.0864,76
7CSxAriQKhvmM7Bu12fm5e,Big Dawg (feat. Chief Wuk),"['3hcs9uc56yIGFCSy9leWe7', '7bj7NVY3yKE8294fkjkVr8']","['Lil Durk', 'Chief Wuk']",72.0,4952919.720000001,2023-05-26,1,2,1,-7.304,83.486,4,160975,0.734,0.602,0.229,0.00242,0.0,0.0993,0.279,77
4fbXBeVeqzZ0SmJQcWm4St,Never Imagined (feat. Future),"['3hcs9uc56yIGFCSy9leWe7', '1RyvyyTE3xzB2ZywiAwp0i']","['Lil Durk', 'Future']",88.5,17595830.85,2023-05-26,1,4,0,-7.261,80.063,4,192000,0.695,0.673,0.245,0.0313,0.0,0.322,0.273,81
6ALiIRPSgKaMRu5PDBZvN8,Sad Songs,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,1,0,-6.882,159.871,4,156262,0.589,0.601,0.201,0.00307,0.0,0.0976,0.439,76
6po54wKTw6h8H3KnLmcEC7,Before Fajr,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,0,1,-7.057,106.622,5,120128,0.721,0.63,0.257,0.00327,0.0,0.367,0.442,76
4muwDurKeVOB1WBjTVRWlD,War Bout It (feat. 21 Savage),"['3hcs9uc56yIGFCSy9leWe7', '1URnnhqYAYcrqrcwql10ft']","['Lil Durk', '21 Savage']",88.5,17442432.15,2023-05-26,1,6,0,-9.057,167.973,4,160203,0.732,0.6,0.241,0.00385,0.000114,0.112,0.436,84
1kXlRnMZ8nvUuCYkfxn7iw,You Got Em,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,1,0,-8.563,149.98,4,142546,0.718,0.593,0.127,0.000649,0.0,0.0806,0.154,76
2iUQCloOfXTzjZAyW23pGf,Grandson (feat. Kodak Black),"['3hcs9uc56yIGFCSy9leWe7', '46SHBwWsqBkxI7EeeBEQG7']","['Lil Durk', 'Kodak Black']",85.5,12825825.15,2023-05-26,1,1,1,-11.157,149.809,4,140800,0.682,0.376,0.302,0.00272,0.000303,0.108,0.166,79
3vk9ndnZ0Zjrthm1E7kaNa,300 Urus,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,1,1,-7.936,77.976,4,204642,0.681,0.488,0.327,0.00384,0.0,0.121,0.275,76
2JNaqjOm7jHePMdr6WIadg,Same Side (feat. Rob49),"['3hcs9uc56yIGFCSy9leWe7', '1jBoSSrbz9n4ehQWA4cZgB']","['Lil Durk', 'Rob49']",72.5,4971760.29,2023-05-26,1,9,1,-5.983,159.925,4,153741,0.614,0.693,0.13,7.46e-05,1.48e-05,0.1,0.0698,76
7cP6kjAIJtIN1zyV5Q0kA9,B12,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,5,0,-7.567,129.896,4,163085,0.692,0.461,0.0659,0.000302,0.0,0.106,0.297,77
6C5BUMqodKquXEQjEE8EeW,At This Point We Stuck,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,7,0,-9.602,151.978,4,114016,0.63,0.443,0.33,0.0688,0.0,0.185,0.405,75
52WWw9qNZXZZtWU336TtKG,Cross The Globe (feat. Juice WRLD),"['3hcs9uc56yIGFCSy9leWe7', '4MCBfE4596Uoi2O4DtmEMz']","['Lil Durk', 'Juice WRLD']",87.5,30812506.950000003,2023-05-26,1,8,0,-6.024,138.595,4,124906,0.743,0.714,0.105,0.0126,0.0,0.0901,0.749,83
251CD0wYHfHLaXJQMn7Dk2,Dru Hill,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,1,1,-6.264,162.857,3,175996,0.57,0.701,0.0473,0.021,0.0,0.14,0.248,75
0txehYCgDcWarBnMOatu1D,Belt2Ass,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2023-05-26,1,1,1,-7.887,145.959,4,159452,0.691,0.548,0.126,0.0101,0.0,0.0831,0.124,75
1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),"['3hcs9uc56yIGFCSy9leWe7', '4oUHIQIBe0LHzYfvXNW4QM']","['Lil Durk', 'Morgan Wallen']",88.5,10441046.85,2023-05-26,1,11,1,-7.726,134.07,4,218489,0.756,0.582,0.0343,0.0592,0.0,0.161,0.605,86
6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),"['3hcs9uc56yIGFCSy9leWe7', '6l3HvQ5sa6mXTsMTB19rO5']","['Lil Durk', 'J. Cole']",87.0,22659963.450000003,2023-05-12,1,3,1,-8.205,143.031,4,223204,0.829,0.436,0.327,0.15,0.0,0.0954,0.693,91
03cBu30KbreokkrclGPQf8,Started From,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,7,1,-8.757,159.186,4,121060,0.624,0.561,0.476,0.0895,0.0,0.109,0.357,53
3HWQrKGmb05pcNoTIzzBwL,Headtaps,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,5,1,-7.672,158.803,4,173880,0.562,0.609,0.279,0.0461,0.0,0.131,0.38,58
2bPI4TKM4oTxl2SijUXM2J,AHHH HA,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,1,1,-9.185,156.005,4,186538,0.676,0.61,0.273,0.000114,1.73e-06,0.191,0.519,68
23PzodQrNGxbywlba84Rva,Shootout @ My Crib,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,10,0,-8.777,90.6,4,153813,0.754,0.553,0.394,0.06,0.0,0.108,0.195,54
4UO8Ywh6dKZVJZ9iUofEhD,Golden Child,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,2,1,-9.307,79.993,4,114580,0.841,0.532,0.278,0.00864,2.48e-06,0.268,0.319,60
1tXDziDamT0we73CTDsgsv,No Interviews,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,6,0,-6.639,157.995,4,179806,0.701,0.61,0.306,0.0113,0.0,0.109,0.598,64
0VlpgNPHWCyh8xxLcaK2fp,Petty Too (feat. Future),"['3hcs9uc56yIGFCSy9leWe7', '1RyvyyTE3xzB2ZywiAwp0i']","['Lil Durk', 'Future']",88.5,17595830.85,2022-03-11,1,2,1,-9.443,154.081,4,159927,0.824,0.577,0.357,0.0109,0.0,0.107,0.442,67
6DPEzXUB3ZVzT2NDh7MkJt,Barbarian,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,8,1,-8.343,98.016,4,149244,0.645,0.678,0.409,0.0389,0.0,0.11,0.158,57
7ohROa13QK43JBRqfCmz4P,What Happened To Virgil (feat. Gunna),"['3hcs9uc56yIGFCSy9leWe7', '2hlmm7s2ICUX0LVIhVFlZQ']","['Lil Durk', 'Gunna']",85.0,9368896.24,2022-03-11,1,6,0,-9.086,140.037,4,181393,0.795,0.526,0.204,0.067,2e-06,0.134,0.194,74
4AP3P2EVKANYuJk3Fi3v6Y,Grow Up/Keep It On Speaker,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,1,0,-7.951,113.621,3,196341,0.512,0.633,0.289,0.0276,2.02e-06,0.578,0.236,51
1OybHaoLAhB6biFWfaCVDw,Smoking & Thinking,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,11,1,-8.202,162.023,4,147392,0.842,0.512,0.333,0.0169,0.0,0.202,0.688,58
79cq3PF1wgkDVTAFMlOjNB,Blocklist,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,5,0,-8.102,83.694,4,126653,0.621,0.572,0.218,0.0615,0.0,0.089,0.208,57
1qzoBWC6US7szlOsIQ1VxZ,Difference Is (feat. Summer Walker),"['3hcs9uc56yIGFCSy9leWe7', '57LYzLEk2LcFghVwuWbcuS']","['Lil Durk', 'Summer Walker']",83.5,9012252.55,2022-03-11,1,10,0,-9.127,158.669,3,193396,0.488,0.482,0.382,0.125,0.0,0.0999,0.318,57
4W730PJT4aw79pZ9D8BLhl,Federal Nightmares,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,11,1,-6.219,83.597,4,151340,0.577,0.681,0.201,0.0138,0.0,0.178,0.539,53
08CG6gsTUz2SMdKMycSGKZ,Love Dior Banks,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,1,1,-8.548,81.446,4,191448,0.496,0.59,0.522,0.0726,0.0,0.177,0.449,47
0fFeockUN32c4z1bguUIQH,Pissed Me Off,['3hcs9uc56yIGFCSy9leWe7'],['Lil Durk'],87.0,5692945.0,2022-03-11,1,11,0,-10.707,155.967,4,123077,0.723,0.516,0.485,0.00311,1.26e-06,0.115,0.223,57
2pOUHNwZJrFffS42SxPwt0,Broadway Girls (feat. Morgan Wallen),"['3hcs9uc56yIGFCSy9leWe7', '4oUHIQIBe0LHzYfvXNW4QM']","['Lil Durk', 'Morgan Wallen']",88.5,10441046.85,2022-03-11,0,10,1,-3.599,74.967,4,185600,0.659,0.745,0.0347,0.0417,0.0,0.296,0.54,56
3E3pb3qH11iny6TFDJvsg5,Voice of the Heroes,"['5f7VJjfbwm532GiveGC0ZK', '3hcs9uc56yIGFCSy9leWe7']","['Lil Baby', 'Lil Durk']",87.5,17571256.07,2021-06-04,1,0,1,-6.811,83.0,4,209299,0.754,0.66,0.267,0.179,0.0,0.194,0.316,59
2ELp0EL65yitpfJYwc5983,2040,"['5f7VJjfbwm532GiveGC0ZK', '3hcs9uc56yIGFCSy9leWe7']","['Lil Baby', 'Lil Durk']",87.5,17571256.07,2021-06-04,1,11,1,-4.067,150.046,4,192921,0.744,0.697,0.136,0.0415,0.0,0.112,0.238,65
